subid,sent.len,timestamp,word.len,rt,keypress,correct
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:37:57,6,0.731,1,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:03,4,1.31,1,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:08,6,0.40900000000000003,1,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:13,4,0.203,2,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:18,6,0.268,2,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:23,4,0.8490000000000001,1,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:28,4,0.519,1,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:34,8,0.258,2,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:38,4,0.443,1,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:45,6,1.9049999999999998,2,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:51,6,0.8510000000000001,1,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:38:58,8,1.351,1,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:03,4,0.699,2,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:08,6,0.19,2,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:13,4,1.157,2,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:19,8,0.15900000000000003,1,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:24,6,0.15400000000000003,2,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:29,4,0.301,1,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:34,8,0.20400000000000001,1,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:40,6,0.511,1,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:45,4,0.724,2,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:50,6,0.41800000000000004,1,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:39:56,6,1.296,1,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:40:02,8,0.462,2,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:40:07,4,0.28400000000000003,1,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:40:13,6,0.8380000000000001,2,0
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:40:19,8,0.755,2,1
a284a8586e7ca454ac872858e7a926f7,12,29-Oct-2006 11:40:24,6,0.765,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:19:18,8,1.2329999999999999,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:19:26,6,3.55,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:19:31,6,0.22,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:19:36,4,0.519,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:19:42,8,0.5640000000000001,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:19:49,8,1.621,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:19:57,6,2.673,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:04,4,2.4099999999999997,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:12,4,3.36,1,0
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:16,4,0.17500000000000002,2,0
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:21,6,0.463,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:27,6,0.975,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:33,4,0.966,1,0
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:38,4,0.694,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:43,8,0.352,2,0
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:48,4,0.458,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:20:55,6,1.761,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:02,6,2.534,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:10,6,2.3209999999999997,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:16,4,1.767,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:21,8,0.29900000000000004,2,0
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:29,6,2.4719999999999995,1,0
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:34,8,0,2,0
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:40,4,1.799,1,0
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:47,4,2.563,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:53,6,0.659,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:21:59,8,0.995,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:22:06,4,2.3499999999999996,1,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:22:13,6,1.575,2,1
8b80102b64afca2a22e12ef17227d7ae,4,29-Oct-2006 12:22:20,8,2.3009999999999997,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:16:38,6,0.714,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:16:43,4,1.1840000000000002,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:16:47,6,1.005,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:16:53,8,0.887,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:16:57,6,0.447,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:03,8,1.109,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:07,6,0.5630000000000001,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:12,8,0.362,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:17,6,0.975,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:22,8,0.322,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:26,6,0.171,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:30,6,0.353,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:37,4,3.548,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:41,8,0.187,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:46,4,1.854,1,0
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:51,8,0,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:17:56,8,0.355,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:00,4,0.555,2,0
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:06,8,1.344,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:10,8,0.327,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:15,4,1.29,1,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:20,6,0.8730000000000001,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:24,6,0.5680000000000001,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:29,6,0.6629999999999999,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:32,4,0.42600000000000005,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:37,8,0.42200000000000004,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:42,6,1.119,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:47,6,0.582,2,1
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:51,4,0.696,1,0
0d179d19ffc0a99ad0c15573d3779c34,2,29-Oct-2006 11:18:56,8,0.65,1,0
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:04,4,2.041,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:09,6,0.525,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:13,6,0.646,2,0
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:18,4,1.4829999999999999,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:23,4,1.003,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:27,6,0.513,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:32,8,0.6649999999999999,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:37,8,0.615,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:42,8,0.5,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:47,8,0.28600000000000003,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:51,8,0.33399999999999996,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:05:55,4,0.714,1,0
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:00,8,0.361,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:06,6,1.363,2,0
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:10,4,1.375,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:15,6,0.601,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:21,8,1.558,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:25,6,0.6839999999999999,2,0
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:29,6,0.258,1,0
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:35,8,0.934,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:40,4,1.868,2,0
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:44,6,0.17700000000000002,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:50,8,1.362,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:06:55,4,1.562,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:07:00,8,0.883,1,0
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:07:05,6,1.1660000000000001,2,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:07:10,6,0.7819999999999999,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:07:14,6,0.191,1,1
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:07:20,8,1.49,1,0
8d4b1a51715701c44b44a39ef8b293e8,4,29-Oct-2006 12:07:24,6,0.988,1,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:46:22,8,0.41300000000000003,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:46:26,6,0.6709999999999999,1,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:46:31,6,0.47200000000000003,1,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:46:35,4,0.628,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:46:39,6,0.5700000000000001,1,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:46:43,4,0.311,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:46:47,6,0.55,1,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:46:51,4,0.623,1,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:46:55,4,0.42700000000000005,2,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:00,8,0.5750000000000001,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:04,4,0.921,1,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:09,6,0.638,1,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:13,6,0.379,1,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:18,8,0.8630000000000001,1,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:22,4,0.495,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:27,6,0.8400000000000001,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:31,4,0.8700000000000001,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:36,8,0.397,2,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:40,6,0.279,1,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:44,4,0.41400000000000003,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:48,8,0.23500000000000001,2,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:53,6,0.5690000000000001,1,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:47:56,4,0.164,1,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:48:01,6,0.43400000000000005,1,0
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:48:05,6,0.46,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:48:10,8,0.14600000000000002,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:48:13,4,0.15700000000000003,1,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:48:17,6,0.223,1,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:48:22,8,0.18,2,1
bc08ea736e7664b97712647382a358fe,12,29-Oct-2006 15:48:26,6,0.42000000000000004,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:37:43,8,0.768,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:37:48,4,1.708,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:37:53,6,1.161,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:37:58,4,1.34,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:03,8,0.737,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:08,6,1.343,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:13,4,1.264,1,0
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:17,4,0.361,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:21,6,0.537,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:26,8,0.449,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:30,6,0.6649999999999999,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:34,4,0.539,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:39,6,0.454,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:46,6,3.018,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:50,6,0.9440000000000001,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:38:55,8,0.608,1,0
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:00,8,0.318,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:04,4,0.43200000000000005,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:09,6,0.9540000000000001,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:14,6,1.895,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:19,4,1.1880000000000002,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:23,4,0.734,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:27,6,0.43000000000000005,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:32,8,0.3,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:37,6,1.024,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:42,8,0.594,1,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:46,6,0.9380000000000001,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:51,8,0.552,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:39:55,4,0.615,2,1
01e032bc3850f2747bbb571ab4c62535,8,29-Oct-2006 11:40:01,6,2.05,2,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:53:54,4,2.003,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:53:59,6,0.8250000000000001,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:04,8,0.252,2,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:08,6,0.625,1,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:12,6,0.43800000000000006,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:16,4,0.499,2,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:21,8,0.189,2,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:25,4,0.754,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:30,8,0.496,2,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:33,4,0.07500000000000001,2,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:37,4,0.24500000000000002,1,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:42,8,0.617,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:46,4,0.8600000000000001,1,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:49,4,0.131,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:54,6,0.592,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:54:57,4,0.065,2,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:01,4,0.266,2,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:06,8,0.6799999999999999,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:10,6,0.164,2,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:15,8,0.41400000000000003,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:18,4,0.10700000000000001,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:22,6,0.28900000000000003,2,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:26,6,0.14,2,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:31,8,0,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:35,6,0.07100000000000001,2,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:39,4,1.083,1,0
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:43,6,0.17400000000000002,2,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:47,6,0.15000000000000002,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:51,4,0.33499999999999996,1,1
4b59a157e1e889080e7b5c1cc3e5fc58,6,29-Oct-2006 11:55:55,6,0.15100000000000002,2,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:15:40,8,0.966,2,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:15:43,4,0.506,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:15:48,6,0.886,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:15:53,6,0.462,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:15:58,8,1.084,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:16:03,6,1.238,2,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:16:08,6,0.591,2,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:16:12,6,0.32999999999999996,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:16:18,6,2.6959999999999997,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:16:25,8,1.9909999999999999,1,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:16:35,4,7.487,1,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:16:43,8,2.7880000000000003,2,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:16:50,6,4.077,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:16:56,8,1.526,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:03,4,3.124,1,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:09,6,1.9949999999999999,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:14,4,1.95,1,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:19,8,0.365,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:28,6,4.9990000000000006,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:32,6,0.711,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:37,8,0.583,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:42,6,1.1740000000000002,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:46,6,0.456,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:53,8,1.822,1,0
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:17:57,4,1.364,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:18:02,6,0.562,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:18:09,6,3.423,1,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:18:15,8,1.46,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:18:19,6,0.42500000000000004,2,1
41ab246772f8ade11537f963ab44d398,2,29-Oct-2006 13:18:24,4,0.903,2,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:11:52,6,1.541,2,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:11:56,4,0.37,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:01,8,0.727,2,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:06,6,1.274,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:10,4,0.48300000000000004,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:16,6,2.2159999999999997,1,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:21,6,1.1880000000000002,1,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:26,8,0.49,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:31,8,0.48700000000000004,2,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:36,6,1.053,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:40,4,1.373,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:45,8,0.6829999999999999,2,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:50,6,1.319,2,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:12:56,8,1.424,2,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:00,4,0.6829999999999999,2,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:05,6,0.28300000000000003,1,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:09,6,0.659,1,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:13,6,0.399,2,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:17,4,0.455,2,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:23,8,1.179,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:28,8,0.93,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:33,6,1.096,2,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:38,8,0.526,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:42,4,0.928,2,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:46,6,0.29100000000000004,1,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:51,6,0.463,1,0
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:13:55,8,0.29100000000000004,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:14:00,4,1.635,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:14:06,8,1.1900000000000002,1,1
9b55e21f2856e169d579158b00a0d209,8,29-Oct-2006 16:14:11,6,0.8600000000000001,2,1
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:07,4,0.914,2,0
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:13,8,0.8530000000000001,1,1
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:18,8,0.636,1,0
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:21,4,0.28400000000000003,1,0
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:26,6,0.74,2,1
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:31,6,1.25,2,0
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:36,8,0.922,2,1
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:41,8,0.41600000000000004,1,1
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:47,6,1.584,2,0
74ec2bb96bc6c76503e5a1b271822fcc,6,29-Oct-2006 16:33:51,4,0.632,1,1
